Hour,Outdoor_Temp,Ground_Temp,Zone_Temps,Mass_Temps,Surface_Temps,Solar_Watts,Internal_Watts,HVAC_Watts,InterZone_Watts,Infiltration_Watts
5203,25.61,10.00,27.00,34.17,30.59,0.00,200.00,-438.19,0.00,586.12
5204,23.94,10.00,27.00,34.00,30.50,0.00,200.00,-227.04,0.00,586.12
5205,22.15,10.00,27.00,33.82,30.41,0.00,200.00,-0.28,0.00,586.12
5206,20.37,10.00,25.76,33.61,29.68,0.00,200.00,0.00,0.00,559.10
5207,18.71,10.00,24.58,33.37,28.97,0.00,200.00,0.00,0.00,533.61
5208,17.16,10.00,23.46,33.11,28.28,0.00,200.00,0.00,0.00,509.33
5209,16.09,10.00,22.66,32.83,27.74,0.00,200.00,0.00,0.00,491.79
5210,15.43,10.00,22.12,32.55,27.33,0.00,200.00,0.00,0.00,480.13
5211,15.23,10.00,21.89,32.27,27.08,0.00,200.00,0.00,0.00,475.09
5212,15.52,10.00,21.97,32.00,26.99,0.00,200.00,0.00,0.00,476.98
5213,16.27,10.00,22.37,31.75,27.06,0.00,200.00,0.00,0.00,485.63
5214,17.43,10.00,27.00,31.71,29.36,2021.20,200.00,-15.38,0.00,586.12
5215,18.93,10.00,27.00,31.82,29.41,4034.11,200.00,-927.40,0.00,586.12
5216,20.67,10.00,27.00,32.03,29.51,5146.98,200.00,-1550.35,0.00,586.12
5217,22.53,10.00,27.00,32.28,29.64,5539.72,200.00,-1931.91,0.00,586.12
5218,24.39,10.00,27.00,32.52,29.76,5299.03,200.00,-2085.56,0.00,586.12
5219,26.12,10.00,27.00,32.74,29.87,4678.24,200.00,-2085.79,0.00,586.12
5220,27.62,10.00,27.00,32.94,29.97,4338.25,200.00,-2157.49,0.00,586.12
5221,28.77,10.00,27.00,33.18,30.09,4680.99,200.00,-2435.99,0.00,586.12
5222,29.51,10.00,27.00,33.46,30.23,5301.94,200.00,-2767.36,0.00,586.12
5223,29.79,10.00,27.00,33.75,30.38,5540.01,200.00,-2905.88,0.00,586.12
5224,29.58,10.00,27.00,34.01,30.50,5141.26,200.00,-2755.00,0.00,586.12
5225,28.91,10.00,27.00,34.17,30.59,4021.05,200.00,-2282.76,0.00,586.12
5226,27.83,10.00,27.00,34.18,30.59,2005.25,200.00,-1428.19,0.00,586.12
5227,26.40,10.00,27.00,34.04,30.52,0.00,200.00,-526.36,0.00,586.12
5228,24.72,10.00,27.00,33.88,30.44,0.00,200.00,-315.44,0.00,586.12
5229,22.92,10.00,27.00,33.71,30.35,0.00,200.00,-87.78,0.00,586.12
5230,21.12,10.00,26.22,33.51,29.87,0.00,200.00,0.00,0.00,569.26
5231,19.43,10.00,25.03,33.29,29.16,0.00,200.00,0.00,0.00,543.44
5232,17.83,10.00,23.89,33.04,28.46,0.00,200.00,0.00,0.00,518.64
5233,16.71,10.00,23.06,32.77,27.92,0.00,200.00,0.00,0.00,500.51
5234,16.00,10.00,22.49,32.50,27.50,0.00,200.00,0.00,0.00,488.13
5235,15.74,10.00,22.22,32.23,27.23,0.00,200.00,0.00,0.00,482.26
5236,15.96,10.00,22.26,31.97,27.12,0.00,200.00,0.00,0.00,483.21
5237,16.63,10.00,22.61,31.73,27.17,0.00,200.00,0.00,0.00,490.84
5238,17.71,10.00,27.00,31.69,29.34,1958.67,200.00,-26.94,0.00,586.12
5239,19.12,10.00,27.00,31.80,29.40,3988.88,200.00,-934.78,0.00,586.12
5240,20.77,10.00,27.00,32.00,29.50,5121.98,200.00,-1554.22,0.00,586.12
5241,22.54,10.00,27.00,32.25,29.62,5535.96,200.00,-1932.36,0.00,586.12
5242,24.31,10.00,27.00,32.50,29.75,5313.22,200.00,-2081.22,0.00,586.12
5243,25.95,10.00,27.00,32.71,29.86,4708.97,200.00,-2076.07,0.00,586.12
5244,27.36,10.00,27.00,32.92,29.96,4373.99,200.00,-2138.24,0.00,586.12
5245,28.42,10.00,27.00,33.15,30.07,4711.78,200.00,-2403.67,0.00,586.12
5246,29.07,10.00,27.00,33.43,30.21,5316.16,200.00,-2717.91,0.00,586.12
5247,29.26,10.00,27.00,33.71,30.36,5536.18,200.00,-2838.99,0.00,586.12
5248,28.97,10.00,27.00,33.96,30.48,5116.02,200.00,-2669.79,0.00,586.12
5249,28.22,10.00,27.00,34.12,30.56,3975.48,200.00,-2180.07,0.00,586.12
5250,27.06,10.00,27.00,34.12,30.56,1942.68,200.00,-1309.74,0.00,586.12
5251,25.57,10.00,27.00,33.97,30.48,0.00,200.00,-421.78,0.00,586.12
5252,23.83,10.00,27.00,33.80,30.40,0.00,200.00,-203.03,0.00,586.12
5253,21.98,10.00,26.83,33.62,30.22,0.00,200.00,0.00,0.00,582.36
5254,20.13,10.00,25.54,33.40,29.47,0.00,200.00,0.00,0.00,554.33
5255,18.41,10.00,24.32,33.16,28.74,0.00,200.00,0.00,0.00,527.85
5256,16.78,10.00,23.15,32.90,28.02,0.00,200.00,0.00,0.00,502.46
5257,15.64,10.00,22.29,32.62,27.46,0.00,200.00,0.00,0.00,483.93
5258,14.92,10.00,21.71,32.33,27.02,0.00,200.00,0.00,0.00,471.28
5259,14.66,10.00,21.43,32.05,26.74,0.00,200.00,0.00,0.00,465.27
5260,14.89,10.00,21.48,31.77,26.62,0.00,200.00,0.00,0.00,466.23
5261,15.58,10.00,21.84,31.51,26.67,0.00,200.00,0.00,0.00,474.00
5262,16.69,10.00,26.26,31.45,28.85,1895.43,200.00,0.00,0.00,570.03
5263,18.14,10.00,27.00,31.55,29.28,3942.53,200.00,-781.94,0.00,586.12
5264,19.83,10.00,27.00,31.75,29.38,5096.06,200.00,-1413.86,0.00,586.12
5265,21.66,10.00,27.00,32.00,29.50,5531.77,200.00,-1806.03,0.00,586.12
5266,23.48,10.00,27.00,32.24,29.62,5327.50,200.00,-1968.76,0.00,586.12
5267,25.19,10.00,27.00,32.46,29.73,4740.28,200.00,-1977.91,0.00,586.12
5268,26.67,10.00,27.00,32.66,29.83,4410.43,200.00,-2050.90,0.00,586.12
5269,27.81,10.00,27.00,32.90,29.95,4743.14,200.00,-2324.16,0.00,586.12
5270,28.54,10.00,27.00,33.17,30.09,5330.48,200.00,-2642.47,0.00,586.12
5271,28.82,10.00,27.00,33.46,30.23,5531.92,200.00,-2767.50,0.00,586.12
5272,28.62,10.00,27.00,33.71,30.36,5089.87,200.00,-2601.38,0.00,586.12
5273,27.96,10.00,27.00,33.87,30.43,3928.80,200.00,-2115.43,0.00,586.12
5274,26.90,10.00,27.00,33.87,30.43,1879.42,200.00,-1250.44,0.00,586.12
5275,25.49,10.00,27.00,33.72,30.36,0.00,200.00,-396.89,0.00,586.12
5276,23.85,10.00,27.00,33.56,30.28,0.00,200.00,-189.76,0.00,586.12
5277,22.09,10.00,26.82,33.38,30.10,0.00,200.00,0.00,0.00,582.14
5278,20.33,10.00,25.59,33.17,29.38,0.00,200.00,0.00,0.00,555.45
5279,18.69,10.00,24.43,32.94,28.69,0.00,200.00,0.00,0.00,530.26
5280,17.14,10.00,23.31,32.69,28.00,0.00,200.00,0.00,0.00,506.06
5281,16.07,10.00,22.51,32.42,27.47,0.00,200.00,0.00,0.00,488.70
5282,15.42,10.00,21.98,32.15,27.06,0.00,200.00,0.00,0.00,477.15
5283,15.23,10.00,21.75,31.88,26.81,0.00,200.00,0.00,0.00,472.16
5284,15.51,10.00,21.84,31.61,26.73,0.00,200.00,0.00,0.00,474.03
5285,16.25,10.00,22.23,31.37,26.80,0.00,200.00,0.00,0.00,482.61
5286,17.39,10.00,26.56,31.32,28.94,1831.54,200.00,0.00,0.00,576.57
5287,18.88,10.00,27.00,31.43,29.21,3895.06,200.00,-847.34,0.00,586.12
5288,20.59,10.00,27.00,31.63,29.32,5069.23,200.00,-1489.93,0.00,586.12
5289,22.43,10.00,27.00,31.89,29.44,5527.15,200.00,-1892.32,0.00,586.12
5290,24.26,10.00,27.00,32.14,29.57,5341.86,200.00,-2063.07,0.00,586.12
5291,25.97,10.00,27.00,32.37,29.69,4772.16,200.00,-2078.62,0.00,586.12
5292,27.43,10.00,27.00,32.59,29.79,4447.57,200.00,-2152.47,0.00,586.12
5293,28.54,10.00,27.00,32.83,29.92,4775.07,200.00,-2421.67,0.00,586.12
5294,29.24,10.00,27.00,33.12,30.06,5344.87,200.00,-2730.30,0.00,586.12
5295,29.48,10.00,27.00,33.42,30.21,5527.22,200.00,-2843.91,0.00,586.12
5296,29.23,10.00,27.00,33.67,30.33,5062.79,200.00,-2664.07,0.00,586.12
5297,28.51,10.00,27.00,33.83,30.41,3881.00,200.00,-2163.94,0.00,586.12
5298,27.38,10.00,27.00,33.83,30.41,1815.53,200.00,-1285.45,0.00,586.12
5299,25.91,10.00,27.00,33.69,30.34,0.00,200.00,-446.63,0.00,586.12
5300,24.19,10.00,27.00,33.53,30.26,0.00,200.00,-230.47,0.00,586.12
5301,22.35,10.00,26.99,33.36,30.17,0.00,200.00,0.00,0.00,585.83
5302,20.50,10.00,25.70,33.15,29.43,0.00,200.00,0.00,0.00,557.93
5303,18.78,10.00,24.48,32.92,28.70,0.00,200.00,0.00,0.00,531.49
5304,17.13,10.00,23.31,32.67,27.99,0.00,200.00,0.00,0.00,505.92
5305,15.97,10.00,22.44,32.40,27.42,0.00,200.00,0.00,0.00,487.22
5306,15.22,10.00,21.85,32.12,26.99,0.00,200.00,0.00,0.00,474.29
5307,14.94,10.00,21.56,31.84,26.70,0.00,200.00,0.00,0.00,467.92
5308,15.13,10.00,21.58,31.58,26.58,0.00,200.00,0.00,0.00,468.43
5309,15.78,10.00,21.91,31.33,26.62,0.00,200.00,0.00,0.00,475.65
5310,16.84,10.00,26.05,31.26,28.65,1767.06,200.00,0.00,0.00,565.49
5311,18.24,10.00,27.00,31.36,29.18,3846.47,200.00,-748.95,0.00,586.12
5312,19.88,10.00,27.00,31.56,29.28,5041.45,200.00,-1389.09,0.00,586.12
5313,21.64,10.00,27.00,31.80,29.40,5522.05,200.00,-1790.44,0.00,586.12
5314,23.41,10.00,27.00,32.05,29.53,5356.28,200.00,-1959.81,0.00,586.12
5315,25.05,10.00,27.00,32.28,29.64,4804.59,200.00,-1974.33,0.00,586.12
5316,26.46,10.00,27.00,32.49,29.74,4485.39,200.00,-2043.52,0.00,586.12
5317,27.54,10.00,27.00,32.73,29.86,4807.56,200.00,-2305.13,0.00,586.12
5318,28.20,10.00,27.00,33.01,30.00,5359.31,200.00,-2602.52,0.00,586.12
5319,28.41,10.00,27.00,33.29,30.15,5522.04,200.00,-2705.31,0.00,586.12
5320,28.15,10.00,27.00,33.54,30.27,5034.76,200.00,-2514.49,0.00,586.12
5321,27.43,10.00,27.00,33.68,30.34,3832.09,200.00,-2005.13,0.00,586.12
5322,26.30,10.00,27.00,33.67,30.33,1751.09,200.00,-1120.42,0.00,586.12
5323,24.83,10.00,27.00,33.52,30.26,0.00,200.00,-305.58,0.00,586.12
5324,23.14,10.00,27.00,33.36,30.18,0.00,200.00,-91.37,0.00,586.12
5325,21.32,10.00,26.24,33.17,29.70,0.00,200.00,0.00,0.00,569.66
5326,19.52,10.00,24.98,32.95,28.96,0.00,200.00,0.00,0.00,542.18
5327,17.83,10.00,23.78,32.71,28.25,0.00,200.00,0.00,0.00,516.28
5328,16.24,10.00,22.63,32.44,27.54,0.00,200.00,0.00,0.00,491.34
5329,15.14,10.00,21.81,32.16,26.99,0.00,200.00,0.00,0.00,473.43
5330,14.46,10.00,21.26,31.88,26.57,0.00,200.00,0.00,0.00,461.41
5331,14.25,10.00,21.01,31.59,26.30,0.00,200.00,0.00,0.00,456.04
5332,14.52,10.00,21.08,31.32,26.20,0.00,200.00,0.00,0.00,457.63
